,dupla,x1,y1,x2,y2,interaction,Jogo,temporada
27,Clément Lenglet_Marc-André ter Stegen,61.31797752808989,55.94831460674157,11.378787878787879,32.2969696969697,14,Real Madrid x Barcelona,2020/2021
28,Frenkie de Jong_Marc-André ter Stegen,69.70625,26.53125,11.378787878787879,32.2969696969697,5,Real Madrid x Barcelona,2020/2021
29,Jordi Alba Ramos_Marc-André ter Stegen,75.47162162162162,65.0054054054054,11.378787878787879,32.2969696969697,7,Real Madrid x Barcelona,2020/2021
30,Lionel Andrés Messi Cuccittini_Marc-André ter Stegen,79.22068965517242,29.110344827586204,11.378787878787879,32.2969696969697,1,Real Madrid x Barcelona,2020/2021
31,Clément Lenglet_Óscar Mingueza García,61.31797752808989,55.94831460674157,59.720588235294116,13.419117647058824,9,Real Madrid x Barcelona,2020/2021
32,Frenkie de Jong_Óscar Mingueza García,69.70625,26.53125,59.720588235294116,13.419117647058824,21,Real Madrid x Barcelona,2020/2021
33,Jordi Alba Ramos_Óscar Mingueza García,75.47162162162162,65.0054054054054,59.720588235294116,13.419117647058824,5,Real Madrid x Barcelona,2020/2021
34,Lionel Andrés Messi Cuccittini_Óscar Mingueza García,79.22068965517242,29.110344827586204,59.720588235294116,13.419117647058824,11,Real Madrid x Barcelona,2020/2021
35,Ronald Federico Araújo da Silva_Óscar Mingueza García,55.82083333333333,33.9625,59.720588235294116,13.419117647058824,19,Real Madrid x Barcelona,2020/2021
36,Pedro González López_Óscar Mingueza García,76.75918367346938,46.17551020408163,59.720588235294116,13.419117647058824,5,Real Madrid x Barcelona,2020/2021
37,Sergino Dest_Óscar Mingueza García,80.5,3.383333333333333,59.720588235294116,13.419117647058824,16,Real Madrid x Barcelona,2020/2021
38,Sergio Busquets i Burgos_Óscar Mingueza García,65.11688311688312,38.528571428571425,59.720588235294116,13.419117647058824,15,Real Madrid x Barcelona,2020/2021
39,Ousmane Dembélé_Óscar Mingueza García,82.31428571428572,20.30952380952381,59.720588235294116,13.419117647058824,12,Real Madrid x Barcelona,2020/2021
40,Marc-André ter Stegen_Óscar Mingueza García,11.378787878787879,32.2969696969697,59.720588235294116,13.419117647058824,11,Real Madrid x Barcelona,2020/2021
41,Clément Lenglet_Sergino Dest,61.31797752808989,55.94831460674157,80.5,3.383333333333333,3,Real Madrid x Barcelona,2020/2021
42,Frenkie de Jong_Sergino Dest,69.70625,26.53125,80.5,3.383333333333333,15,Real Madrid x Barcelona,2020/2021
43,Lionel Andrés Messi Cuccittini_Sergino Dest,79.22068965517242,29.110344827586204,80.5,3.383333333333333,7,Real Madrid x Barcelona,2020/2021
44,Pedro González López_Sergino Dest,76.75918367346938,46.17551020408163,80.5,3.383333333333333,2,Real Madrid x Barcelona,2020/2021
45,Ousmane Dembélé_Sergino Dest,82.31428571428572,20.30952380952381,80.5,3.383333333333333,3,Real Madrid x Barcelona,2020/2021
46,Clément Lenglet_Ousmane Dembélé,61.31797752808989,55.94831460674157,82.31428571428572,20.30952380952381,1,Real Madrid x Barcelona,2020/2021
47,Frenkie de Jong_Ousmane Dembélé,69.70625,26.53125,82.31428571428572,20.30952380952381,7,Real Madrid x Barcelona,2020/2021
48,Jordi Alba Ramos_Ousmane Dembélé,75.47162162162162,65.0054054054054,82.31428571428572,20.30952380952381,5,Real Madrid x Barcelona,2020/2021
49,Lionel Andrés Messi Cuccittini_Ousmane Dembélé,79.22068965517242,29.110344827586204,82.31428571428572,20.30952380952381,12,Real Madrid x Barcelona,2020/2021
0,Jordi Alba Ramos_Philippe Coutinho Correia,73.49368421052631,60.282105263157895,82.8859649122807,49.08070175438596,41,Barcelona x Levante UD,2020/2021
1,Clément Lenglet_Philippe Coutinho Correia,52.6044776119403,52.11940298507463,82.8859649122807,49.08070175438596,7,Barcelona x Levante UD,2020/2021
2,Antoine Griezmann_Philippe Coutinho Correia,85.69076923076922,23.395384615384614,82.8859649122807,49.08070175438596,16,Barcelona x Levante UD,2020/2021
3,Frenkie de Jong_Philippe Coutinho Correia,75.41346153846153,26.448076923076922,82.8859649122807,49.08070175438596,10,Barcelona x Levante UD,2020/2021
4,Lionel Andrés Messi Cuccittini_Philippe Coutinho Correia,88.7074074074074,32.42407407407408,82.8859649122807,49.08070175438596,15,Barcelona x Levante UD,2020/2021
5,Martin Braithwaite Christensen_Philippe Coutinho Correia,79.81290322580645,55.461290322580645,82.8859649122807,49.08070175438596,15,Barcelona x Levante UD,2020/2021
6,Marc-André ter Stegen_Philippe Coutinho Correia,13.024137931034483,35.63793103448276,82.8859649122807,49.08070175438596,1,Barcelona x Levante UD,2020/2021
7,Jordi Alba Ramos_Martin Braithwaite Christensen,73.49368421052631,60.282105263157895,79.81290322580645,55.461290322580645,25,Barcelona x Levante UD,2020/2021
8,Clément Lenglet_Martin Braithwaite Christensen,52.6044776119403,52.11940298507463,79.81290322580645,55.461290322580645,4,Barcelona x Levante UD,2020/2021
9,Antoine Griezmann_Martin Braithwaite Christensen,85.69076923076922,23.395384615384614,79.81290322580645,55.461290322580645,6,Barcelona x Levante UD,2020/2021
10,Frenkie de Jong_Martin Braithwaite Christensen,75.41346153846153,26.448076923076922,79.81290322580645,55.461290322580645,4,Barcelona x Levante UD,2020/2021
11,Lionel Andrés Messi Cuccittini_Martin Braithwaite Christensen,88.7074074074074,32.42407407407408,79.81290322580645,55.461290322580645,15,Barcelona x Levante UD,2020/2021
12,Marc-André ter Stegen_Martin Braithwaite Christensen,13.024137931034483,35.63793103448276,79.81290322580645,55.461290322580645,3,Barcelona x Levante UD,2020/2021
13,Jordi Alba Ramos_Lionel Andrés Messi Cuccittini,73.49368421052631,60.282105263157895,88.7074074074074,32.42407407407408,19,Barcelona x Levante UD,2020/2021
14,Clément Lenglet_Lionel Andrés Messi Cuccittini,52.6044776119403,52.11940298507463,88.7074074074074,32.42407407407408,6,Barcelona x Levante UD,2020/2021
15,Antoine Griezmann_Lionel Andrés Messi Cuccittini,85.69076923076922,23.395384615384614,88.7074074074074,32.42407407407408,27,Barcelona x Levante UD,2020/2021
16,Frenkie de Jong_Lionel Andrés Messi Cuccittini,75.41346153846153,26.448076923076922,88.7074074074074,32.42407407407408,18,Barcelona x Levante UD,2020/2021
17,Jordi Alba Ramos_Sergio Busquets i Burgos,73.49368421052631,60.282105263157895,62.64905660377359,33.27169811320755,12,Barcelona x Levante UD,2020/2021
18,Clément Lenglet_Sergio Busquets i Burgos,52.6044776119403,52.11940298507463,62.64905660377359,33.27169811320755,16,Barcelona x Levante UD,2020/2021
19,Antoine Griezmann_Sergio Busquets i Burgos,85.69076923076922,23.395384615384614,62.64905660377359,33.27169811320755,6,Barcelona x Levante UD,2020/2021
20,Frenkie de Jong_Sergio Busquets i Burgos,75.41346153846153,26.448076923076922,62.64905660377359,33.27169811320755,11,Barcelona x Levante UD,2020/2021
21,Ronald Federico Araújo da Silva_Sergio Busquets i Burgos,45.91,24.954,62.64905660377359,33.27169811320755,13,Barcelona x Levante UD,2020/2021
22,Lionel Andrés Messi Cuccittini_Sergio Busquets i Burgos,88.7074074074074,32.42407407407408,62.64905660377359,33.27169811320755,19,Barcelona x Levante UD,2020/2021
23,Martin Braithwaite Christensen_Sergio Busquets i Burgos,79.81290322580645,55.461290322580645,62.64905660377359,33.27169811320755,3,Barcelona x Levante UD,2020/2021
24,Marc-André ter Stegen_Sergio Busquets i Burgos,13.024137931034483,35.63793103448276,62.64905660377359,33.27169811320755,3,Barcelona x Levante UD,2020/2021
25,Sergino Dest_Sergio Busquets i Burgos,73.8639344262295,6.044262295081966,62.64905660377359,33.27169811320755,9,Barcelona x Levante UD,2020/2021
26,Philippe Coutinho Correia_Sergio Busquets i Burgos,82.8859649122807,49.08070175438596,62.64905660377359,33.27169811320755,6,Barcelona x Levante UD,2020/2021
27,Jordi Alba Ramos_Marc-André ter Stegen,73.49368421052631,60.282105263157895,13.024137931034483,35.63793103448276,5,Barcelona x Levante UD,2020/2021
28,Clément Lenglet_Marc-André ter Stegen,52.6044776119403,52.11940298507463,13.024137931034483,35.63793103448276,9,Barcelona x Levante UD,2020/2021
29,Antoine Griezmann_Marc-André ter Stegen,85.69076923076922,23.395384615384614,13.024137931034483,35.63793103448276,2,Barcelona x Levante UD,2020/2021
30,Frenkie de Jong_Marc-André ter Stegen,75.41346153846153,26.448076923076922,13.024137931034483,35.63793103448276,4,Barcelona x Levante UD,2020/2021
31,Jordi Alba Ramos_Sergino Dest,73.49368421052631,60.282105263157895,73.8639344262295,6.044262295081966,4,Barcelona x Levante UD,2020/2021
32,Clément Lenglet_Sergino Dest,52.6044776119403,52.11940298507463,73.8639344262295,6.044262295081966,3,Barcelona x Levante UD,2020/2021
33,Antoine Griezmann_Sergino Dest,85.69076923076922,23.395384615384614,73.8639344262295,6.044262295081966,30,Barcelona x Levante UD,2020/2021
34,Frenkie de Jong_Sergino Dest,75.41346153846153,26.448076923076922,73.8639344262295,6.044262295081966,21,Barcelona x Levante UD,2020/2021
35,Ronald Federico Araújo da Silva_Sergino Dest,45.91,24.954,73.8639344262295,6.044262295081966,19,Barcelona x Levante UD,2020/2021
36,Lionel Andrés Messi Cuccittini_Sergino Dest,88.7074074074074,32.42407407407408,73.8639344262295,6.044262295081966,17,Barcelona x Levante UD,2020/2021
37,Martin Braithwaite Christensen_Sergino Dest,79.81290322580645,55.461290322580645,73.8639344262295,6.044262295081966,5,Barcelona x Levante UD,2020/2021
38,Marc-André ter Stegen_Sergino Dest,13.024137931034483,35.63793103448276,73.8639344262295,6.044262295081966,5,Barcelona x Levante UD,2020/2021
39,Philippe Coutinho Correia_Sergino Dest,82.8859649122807,49.08070175438596,73.8639344262295,6.044262295081966,7,Barcelona x Levante UD,2020/2021
40,Jordi Alba Ramos_Ronald Federico Araújo da Silva,73.49368421052631,60.282105263157895,45.91,24.954,3,Barcelona x Levante UD,2020/2021
41,Clément Lenglet_Ronald Federico Araújo da Silva,52.6044776119403,52.11940298507463,45.91,24.954,29,Barcelona x Levante UD,2020/2021
42,Antoine Griezmann_Ronald Federico Araújo da Silva,85.69076923076922,23.395384615384614,45.91,24.954,2,Barcelona x Levante UD,2020/2021
43,Frenkie de Jong_Ronald Federico Araújo da Silva,75.41346153846153,26.448076923076922,45.91,24.954,10,Barcelona x Levante UD,2020/2021
44,Lionel Andrés Messi Cuccittini_Ronald Federico Araújo da Silva,88.7074074074074,32.42407407407408,45.91,24.954,3,Barcelona x Levante UD,2020/2021
45,Martin Braithwaite Christensen_Ronald Federico Araújo da Silva,79.81290322580645,55.461290322580645,45.91,24.954,1,Barcelona x Levante UD,2020/2021
46,Marc-André ter Stegen_Ronald Federico Araújo da Silva,13.024137931034483,35.63793103448276,45.91,24.954,10,Barcelona x Levante UD,2020/2021
47,Philippe Coutinho Correia_Ronald Federico Araújo da Silva,82.8859649122807,49.08070175438596,45.91,24.954,1,Barcelona x Levante UD,2020/2021
48,Clément Lenglet_Jordi Alba Ramos,52.6044776119403,52.11940298507463,73.49368421052631,60.282105263157895,38,Barcelona x Levante UD,2020/2021
49,Antoine Griezmann_Jordi Alba Ramos,85.69076923076922,23.395384615384614,73.49368421052631,60.282105263157895,19,Barcelona x Levante UD,2020/2021
50,Frenkie de Jong_Jordi Alba Ramos,75.41346153846153,26.448076923076922,73.49368421052631,60.282105263157895,9,Barcelona x Levante UD,2020/2021
51,Clément Lenglet_Frenkie de Jong,52.6044776119403,52.11940298507463,75.41346153846153,26.448076923076922,8,Barcelona x Levante UD,2020/2021
52,Antoine Griezmann_Frenkie de Jong,85.69076923076922,23.395384615384614,75.41346153846153,26.448076923076922,14,Barcelona x Levante UD,2020/2021
53,Antoine Griezmann_Clément Lenglet,85.69076923076922,23.395384615384614,52.6044776119403,52.11940298507463,6,Barcelona x Levante UD,2020/2021
0,Gerard Piqué Bernabéu_Sergi Roberto Carnicer,36.507999999999996,23.130666666666666,63.4140350877193,6.940350877192982,35,Barcelona x Villarreal,2020/2021
1,Clément Lenglet_Sergi Roberto Carnicer,42.422641509433966,49.390566037735844,63.4140350877193,6.940350877192982,1,Barcelona x Villarreal,2020/2021
2,Frenkie de Jong_Sergi Roberto Carnicer,63.15555555555556,47.11358024691358,63.4140350877193,6.940350877192982,9,Barcelona x Villarreal,2020/2021
3,Anssumane Fati_Sergi Roberto Carnicer,85.40384615384616,60.58461538461539,63.4140350877193,6.940350877192982,1,Barcelona x Villarreal,2020/2021
4,Lionel Andrés Messi Cuccittini_Sergi Roberto Carnicer,78.47735849056605,28.00754716981132,63.4140350877193,6.940350877192982,18,Barcelona x Villarreal,2020/2021
5,Jordi Alba Ramos_Sergi Roberto Carnicer,62.42444444444444,61.51333333333333,63.4140350877193,6.940350877192982,3,Barcelona x Villarreal,2020/2021
6,Antoine Griezmann_Sergi Roberto Carnicer,71.50714285714285,19.110714285714288,63.4140350877193,6.940350877192982,10,Barcelona x Villarreal,2020/2021
7,Philippe Coutinho Correia_Sergi Roberto Carnicer,76.35000000000001,44.86666666666667,63.4140350877193,6.940350877192982,8,Barcelona x Villarreal,2020/2021
8,Norberto Murara Neto_Sergi Roberto Carnicer,10.325,34.728125,63.4140350877193,6.940350877192982,5,Barcelona x Villarreal,2020/2021
9,Gerard Piqué Bernabéu_Norberto Murara Neto,36.507999999999996,23.130666666666666,10.325,34.728125,17,Barcelona x Villarreal,2020/2021
10,Clément Lenglet_Norberto Murara Neto,42.422641509433966,49.390566037735844,10.325,34.728125,12,Barcelona x Villarreal,2020/2021
11,Frenkie de Jong_Norberto Murara Neto,63.15555555555556,47.11358024691358,10.325,34.728125,5,Barcelona x Villarreal,2020/2021
12,Jordi Alba Ramos_Norberto Murara Neto,62.42444444444444,61.51333333333333,10.325,34.728125,5,Barcelona x Villarreal,2020/2021
13,Antoine Griezmann_Norberto Murara Neto,71.50714285714285,19.110714285714288,10.325,34.728125,3,Barcelona x Villarreal,2020/2021
14,Gerard Piqué Bernabéu_Jordi Alba Ramos,36.507999999999996,23.130666666666666,62.42444444444444,61.51333333333333,15,Barcelona x Villarreal,2020/2021
15,Clément Lenglet_Jordi Alba Ramos,42.422641509433966,49.390566037735844,62.42444444444444,61.51333333333333,23,Barcelona x Villarreal,2020/2021
16,Frenkie de Jong_Jordi Alba Ramos,63.15555555555556,47.11358024691358,62.42444444444444,61.51333333333333,32,Barcelona x Villarreal,2020/2021
17,Anssumane Fati_Jordi Alba Ramos,85.40384615384616,60.58461538461539,62.42444444444444,61.51333333333333,31,Barcelona x Villarreal,2020/2021
18,Antoine Griezmann_Jordi Alba Ramos,71.50714285714285,19.110714285714288,62.42444444444444,61.51333333333333,3,Barcelona x Villarreal,2020/2021
19,Gerard Piqué Bernabéu_Lionel Andrés Messi Cuccittini,36.507999999999996,23.130666666666666,78.47735849056605,28.00754716981132,8,Barcelona x Villarreal,2020/2021
20,Clément Lenglet_Lionel Andrés Messi Cuccittini,42.422641509433966,49.390566037735844,78.47735849056605,28.00754716981132,1,Barcelona x Villarreal,2020/2021
21,Frenkie de Jong_Lionel Andrés Messi Cuccittini,63.15555555555556,47.11358024691358,78.47735849056605,28.00754716981132,14,Barcelona x Villarreal,2020/2021
22,Anssumane Fati_Lionel Andrés Messi Cuccittini,85.40384615384616,60.58461538461539,78.47735849056605,28.00754716981132,14,Barcelona x Villarreal,2020/2021
23,Jordi Alba Ramos_Lionel Andrés Messi Cuccittini,62.42444444444444,61.51333333333333,78.47735849056605,28.00754716981132,15,Barcelona x Villarreal,2020/2021
24,Antoine Griezmann_Lionel Andrés Messi Cuccittini,71.50714285714285,19.110714285714288,78.47735849056605,28.00754716981132,13,Barcelona x Villarreal,2020/2021
25,Gerard Piqué Bernabéu_Sergio Busquets i Burgos,36.507999999999996,23.130666666666666,63.6536231884058,33.00144927536232,6,Barcelona x Villarreal,2020/2021
26,Clément Lenglet_Sergio Busquets i Burgos,42.422641509433966,49.390566037735844,63.6536231884058,33.00144927536232,10,Barcelona x Villarreal,2020/2021
27,Frenkie de Jong_Sergio Busquets i Burgos,63.15555555555556,47.11358024691358,63.6536231884058,33.00144927536232,23,Barcelona x Villarreal,2020/2021
28,Anssumane Fati_Sergio Busquets i Burgos,85.40384615384616,60.58461538461539,63.6536231884058,33.00144927536232,7,Barcelona x Villarreal,2020/2021
29,Lionel Andrés Messi Cuccittini_Sergio Busquets i Burgos,78.47735849056605,28.00754716981132,63.6536231884058,33.00144927536232,30,Barcelona x Villarreal,2020/2021
30,Jordi Alba Ramos_Sergio Busquets i Burgos,62.42444444444444,61.51333333333333,63.6536231884058,33.00144927536232,16,Barcelona x Villarreal,2020/2021
31,Sergi Roberto Carnicer_Sergio Busquets i Burgos,63.4140350877193,6.940350877192982,63.6536231884058,33.00144927536232,19,Barcelona x Villarreal,2020/2021
32,Antoine Griezmann_Sergio Busquets i Burgos,71.50714285714285,19.110714285714288,63.6536231884058,33.00144927536232,15,Barcelona x Villarreal,2020/2021
33,Philippe Coutinho Correia_Sergio Busquets i Burgos,76.35000000000001,44.86666666666667,63.6536231884058,33.00144927536232,12,Barcelona x Villarreal,2020/2021
34,Norberto Murara Neto_Sergio Busquets i Burgos,10.325,34.728125,63.6536231884058,33.00144927536232,3,Barcelona x Villarreal,2020/2021
35,Gerard Piqué Bernabéu_Philippe Coutinho Correia,36.507999999999996,23.130666666666666,76.35000000000001,44.86666666666667,2,Barcelona x Villarreal,2020/2021
36,Clément Lenglet_Philippe Coutinho Correia,42.422641509433966,49.390566037735844,76.35000000000001,44.86666666666667,4,Barcelona x Villarreal,2020/2021
37,Frenkie de Jong_Philippe Coutinho Correia,63.15555555555556,47.11358024691358,76.35000000000001,44.86666666666667,13,Barcelona x Villarreal,2020/2021
38,Anssumane Fati_Philippe Coutinho Correia,85.40384615384616,60.58461538461539,76.35000000000001,44.86666666666667,23,Barcelona x Villarreal,2020/2021
39,Lionel Andrés Messi Cuccittini_Philippe Coutinho Correia,78.47735849056605,28.00754716981132,76.35000000000001,44.86666666666667,15,Barcelona x Villarreal,2020/2021
40,Jordi Alba Ramos_Philippe Coutinho Correia,62.42444444444444,61.51333333333333,76.35000000000001,44.86666666666667,22,Barcelona x Villarreal,2020/2021
41,Antoine Griezmann_Philippe Coutinho Correia,71.50714285714285,19.110714285714288,76.35000000000001,44.86666666666667,6,Barcelona x Villarreal,2020/2021
